"00:28:35","44,48","40,82","37,27","34,36","30,86","28,66","26,72"
"00:28:40","43,86","40,78","37,39","34,48","30,89","28,66","26,73"
"00:28:45","43,12","40,67","37,49","34,61","30,94","28,66","26,74"
"00:28:50","42,39","40,50","37,56","34,71","30,98","28,67","26,75"
"00:28:55","41,58","40,26","37,58","34,81","31,03","28,68","26,76"
"00:29:00","40,85","40,00","37,58","34,90","31,08","28,69","26,78"
"00:29:05","40,07","39,67","37,53","34,96","31,12","28,69","26,78"
"00:29:10","39,41","39,35","37,46","35,00","31,17","28,70","26,79"
"00:29:15","38,76","38,99","37,35","35,04","31,22","28,71","26,81"
"00:29:20","38,21","38,65","37,23","35,04","31,26","28,71","26,80"
"00:29:25","37,75","38,29","37,08","35,04","31,30","28,72","26,81"
"00:29:30","37,43","37,98","36,94","35,02","31,35","28,74","26,82"
"00:29:35","37,13","37,68","36,77","34,99","31,39","28,75","26,83"
"00:29:40","36,88","37,42","36,61","34,95","31,42","28,76","26,84"
"00:29:45","36,65","37,17","36,45","34,90","31,46","28,78","26,85"
"00:29:50","36,45","36,96","36,31","34,85","31,50","28,80","26,86"
"00:29:55","36,24","36,73","36,14","34,78","31,52","28,81","26,86"
"00:30:00","36,06","36,54","36,00","34,71","31,54","28,82","26,87"
"00:30:05","35,87","36,35","35,85","34,63","31,56","28,84","26,87"
"00:30:10","35,69","36,17","35,72","34,56","31,57","28,84","26,87"
"00:30:15","35,52","35,99","35,58","34,48","31,58","28,86","26,88"
"00:30:20","35,37","35,85","35,46","34,41","31,59","28,88","26,89"
"00:30:25","35,22","35,69","35,33","34,34","31,60","28,90","26,90"
"00:30:30","35,07","35,55","35,22","34,27","31,60","28,92","26,91"
"00:30:35","34,93","35,39","35,09","34,18","31,59","28,93","26,91"
"00:30:40","34,83","35,26","34,98","34,11","31,59","28,94","26,91"
"00:30:45","34,76","35,13","34,85","34,03","31,58","28,95","26,92"
"00:30:50","34,72","35,02","34,75","33,95","31,58","28,97","26,93"
"00:30:55","34,66","34,92","34,65","33,88","31,57","28,99","26,93"
"00:31:00","34,63","34,83","34,56","33,81","31,56","29,00","26,94"
"00:31:05","34,61","34,74","34,46","33,74","31,55","29,01","26,94"
"00:31:10","34,64","34,67","34,38","33,67","31,53","29,02","26,94"
"00:31:15","34,73","34,61","34,30","33,61","31,52","29,04","26,96"
"00:31:20","34,87","34,57","34,22","33,54","31,50","29,05","26,96"
"00:31:25","35,09","34,56","34,16","33,48","31,49","29,06","26,97"
"00:31:30","35,38","34,58","34,11","33,42","31,47","29,07","26,97"
"00:31:35","35,80","34,63","34,06","33,36","31,45","29,08","26,97"
"00:31:40","36,29","34,72","34,04","33,32","31,43","29,09","26,97"
"00:31:45","36,94","34,87","34,03","33,28","31,41","29,10","26,97"
"00:31:50","37,64","35,05","34,04","33,24","31,39","29,10","26,97"
"00:31:55","38,48","35,31","34,09","33,21","31,37","29,11","26,97"
"00:32:00","39,25","35,60","34,14","33,19","31,34","29,11","26,97"
"00:32:05","40,03","35,96","34,25","33,19","31,33","29,12","26,97"
"00:32:10","40,69","36,31","34,37","33,19","31,31","29,12","26,97"
"00:32:15","41,36","36,70","34,52","33,22","31,30","29,13","26,98"
